user_id,porcentaje_recomendacion,cantidad_gastada,cantidad_items
76561197983127652,50.0,560.68,72.0
76561197983254661,0.0,3272.52,95.0
76561197983633274,100.0,,
76561197983697443,87.5,,
76561197983745201,83.33333333333334,1583.79,186.0
76561197983875214,66.66666666666666,409.84,45.0
76561197984211461,100.0,1857.8799999999999,151.0
76561197984271449,100.0,5469.8099999999995,397.0
76561197984327467,100.0,667.54,87.0
76561197984390941,100.0,633.54,64.0
76561197985031488,100.0,5273.09,400.0
76561197985191301,71.42857142857143,2619.99,237.0
76561197985258383,100.0,,
76561197985389455,100.0,946.39,73.0
76561197985512782,50.0,2249.5099999999998,193.0
76561197985634755,100.0,5222.59,395.0
76561197985644714,50.0,,
76561197985797191,100.0,20679.08,2287.0
76561197986144369,0.0,4133.15,344.0
76561197986188587,100.0,3336.86,279.0
76561197986214624,100.0,,
76561197986468427,100.0,1124.24,127.0
76561197986529825,100.0,935.42,70.0
76561197986552181,100.0,2071.73,201.0
76561197986617937,100.0,4169.7,306.0
76561197986678875,66.66666666666666,2325.27,189.0
76561197986709258,75.0,,
76561197986717785,50.0,1274.92,145.0
76561197986891235,100.0,289.78999999999996,54.0
76561197986948702,100.0,2317.0,139.0
76561197986964063,100.0,2171.61,161.0
76561197987307155,100.0,1216.18,126.0
76561197987394736,50.0,,
76561197987442366,100.0,1559.12,112.0
76561197987482998,66.66666666666666,1494.22,113.0
76561197987617385,100.0,3338.59,171.0
76561197987668797,0.0,1211.3,92.0
76561197987677576,100.0,589.5799999999999,50.0
76561197987786431,100.0,434.72999999999996,33.0
76561197988062821,100.0,1403.04,125.0
76561197988318026,100.0,5035.11,544.0
76561197988367411,0.0,653.47,101.0
76561197988397124,100.0,2683.82,293.0
76561197988486708,100.0,1681.97,170.0
76561197988647146,100.0,,
76561197988762135,100.0,2522.43,196.0
76561197988785314,100.0,264.81,43.0
76561197988814610,100.0,,
76561197988832553,100.0,5711.54,507.0
76561197988840650,50.0,1118.35,76.0
76561197988863895,50.0,932.26,97.0
76561197988934555,100.0,,
76561197989039660,100.0,974.38,90.0
76561197989053217,100.0,,
76561197989615671,100.0,6932.26,594.0
76561197989634859,100.0,,
76561197989689547,0.0,1162.24,93.0
76561197989691928,100.0,1109.51,77.0
76561197989699885,100.0,170.86,18.0
76561197989723505,25.0,2538.5099999999998,194.0
76561197989758447,20.0,,
76561197989869899,100.0,1134.21,119.0
76561197989883424,50.0,1063.44,71.0
76561197989894094,100.0,29.98,5.0
76561197990027470,100.0,584.67,46.0
76561197990029377,50.0,338.83,42.0
76561197990045164,100.0,,
76561197990113354,100.0,,
76561197990117063,0.0,1155.23,94.0
765611979902442O1,100.0,508.60999999999996,51.0
76561197990267442,100.0,109.95,22.0
76561197990498142,80.0,1063.75,107.0
76561197990505840,100.0,54.97,6.0
76561197990557433,100.0,,
76561197990577342,100.0,5538.4,414.0
76561197990596976,100.0,504.77,37.0
76561197990772718,100.0,3135.7599999999998,292.0
76561197990782367,50.0,3813.29,307.0
76561197990890441,100.0,1810.29,120.0
76561197990895276,0.0,2355.42,208.0
76561197990926687,100.0,1042.26,106.0
76561197990972548,0.0,,
76561197990979375,100.0,,
76561197990997704,0.0,2293.65,130.0
76561197991249235,83.33333333333334,757.5799999999999,61.0
76561197991329759,100.0,1340.21,98.0
76561197991380208,100.0,1152.36,91.0
76561197991548126,0.0,4222.51,284.0
76561197991633595,100.0,2333.55,176.0
76561197991723203,50.0,1123.39,84.0
76561197991787618,0.0,4501.03,349.0
76561197991827492,100.0,800.54,74.0
76561197991856503,50.0,574.67,52.0
76561197991872030,66.66666666666666,219.88,18.0
76561197991899190,100.0,,
76561197991992793,0.0,222.87,25.0
76561197992152968,100.0,,
76561197992227006,50.0,2580.14,201.0
76561197992272514,100.0,4236.46,284.0
76561197992466945,100.0,,
76561197992498182,100.0,,
76561197992622789,100.0,134.94,12.0
76561197992643903,100.0,830.61,99.0
76561197992670186,100.0,,
76561197992681922,71.42857142857143,4193.12,285.0
76561197992709045,100.0,755.56,84.0
76561197992755277,100.0,2092.81,118.0
76561197992809369,100.0,1168.43,122.0
76561197992870209,100.0,1134.43,99.0
76561197992887038,100.0,184.88,31.0
76561197992910116,100.0,2390.58,184.0
76561197993052158,100.0,3400.0699999999997,279.0
76561197993077385,100.0,570.61,55.0
76561197993114886,50.0,6852.17,448.0
76561197993160547,100.0,848.4399999999999,71.0
76561197993210440,100.0,2034.73,170.0
76561197993255329,0.0,1114.62,55.0
76561197993274093,100.0,944.34,84.0
76561197993412979,100.0,1201.1499999999999,100.0
76561197993494010,100.0,2667.41,203.0
76561197993494697,100.0,1751.86,150.0
76561197993538123,100.0,,
76561197993557726,100.0,,
76561197993617677,100.0,,
76561197993654066,100.0,3715.52,274.0
76561197993683483,0.0,,
76561197993703392,100.0,768.6,59.0
76561197993705839,100.0,698.5,100.0
76561197993725260,50.0,4184.36,292.0
76561197993759720,100.0,1452.1,165.0
76561197993819764,100.0,,
76561197993847898,100.0,9060.44,700.0
76561197993872196,100.0,,
76561197993896367,100.0,1416.07,110.0
76561197994033447,100.0,,
76561197994101386,75.0,2242.63,196.0
76561197994108307,100.0,4319.19,285.0
76561197994196557,100.0,2689.02,214.0
76561197994242039,100.0,1957.72,156.0
76561197994320177,100.0,,
76561197994404273,100.0,1737.02,127.0
76561197994404698,100.0,1107.48,77.0
76561197994405541,100.0,,
76561197994407560,100.0,,
76561197994493402,100.0,1830.95,151.0
76561197994573217,0.0,687.54,80.0
76561197994640892,83.33333333333334,3601.8199999999997,244.0
76561197994690938,100.0,815.61,100.0
76561197994733323,100.0,751.53,90.0
76561197994830976,50.0,6337.29,831.0
76561197994831363,100.0,2184.61,220.0
76561197994920291,100.0,1267.1,126.0
76561197994946704,0.0,1204.34,99.0
76561197994950912,100.0,497.61,49.0
76561197994969639,100.0,933.39,69.0
76561197994995559,100.0,5332.15,426.0
76561197995042824,100.0,,
76561197995087932,0.0,,
76561197995098683,100.0,1489.17,102.0
76561197995108212,100.0,254.86999999999998,22.0
76561197995146150,50.0,3942.2599999999998,342.0
76561197995146832,100.0,1073.31,101.0
76561197995163667,100.0,4074.74,315.0
76561197995165843,100.0,778.5699999999999,64.0
76561197995192202,100.0,184.85999999999999,30.0
76561197995224155,100.0,1359.38,47.0
76561197995247965,100.0,6087.57,622.0
76561197995284337,100.0,1647.8999999999999,149.0
76561197995322437,100.0,586.66,36.0
76561197995338574,100.0,1728.8999999999999,206.0
76561197995418864,100.0,3040.12,182.0
76561197995483380,100.0,3048.58,182.0
76561197995484188,100.0,2174.66,163.0
76561197995775619,100.0,1652.06,133.0
76561197995905411,100.0,1658.98,121.0
76561197995939652,100.0,1313.17,127.0
76561197995958796,0.0,514.55,38.0
76561197996092338,100.0,1779.28,347.0
76561197996156672,100.0,869.78,108.0
76561197996157332,0.0,,
76561197996182296,100.0,,
76561197996190797,100.0,224.85999999999999,22.0
76561197996262501,100.0,1441.07,148.0
76561197996328974,0.0,1180.45,114.0
76561197996424549,100.0,,
76561197996426485,100.0,2552.65,173.0
76561197996426598,100.0,1889.08,124.0
76561197996458179,100.0,951.3199999999999,90.0
76561197996524718,100.0,7222.75,594.0
76561197996569986,100.0,1943.9299999999998,135.0
76561197996571086,0.0,535.71,43.0
76561197996576526,100.0,535.64,56.0
76561197996722445,0.0,,
76561197996741396,100.0,,
76561197996744185,60.0,1964.69,219.0
76561197996768219,0.0,1651.98,199.0
76561197996802983,100.0,993.47,77.0
76561197996932711,100.0,1634.8799999999999,136.0
76561197996935989,100.0,2073.63,149.0
76561197996957782,50.0,1019.28,105.0
76561197996992703,100.0,2329.61,182.0
76561197997056013,0.0,,
76561197997129113,75.0,5689.53,393.0
76561197997197174,71.42857142857143,1188.11,83.0
76561197997215324,100.0,456.8,44.0
76561197997238293,75.0,2172.64,168.0
76561197997633623,100.0,1760.61,170.0
76561197997698322,100.0,,
76561197997860947,100.0,2385.91,194.0
76561197997877709,100.0,,
76561197998014300,100.0,1388.1,158.0
76561197998052647,100.0,1536.07,113.0
76561197998095312,100.0,1709.03,108.0
76561197998189696,100.0,3013.04,236.0
76561197998198707,100.0,1482.11,122.0
76561197998276287,0.0,230.87,24.0
76561197998355213,50.0,822.5,77.0
76561197998355551,100.0,,
76561197998356183,100.0,3575.95,253.0
76561197998402311,100.0,682.6,57.0
76561197998469677,100.0,2043.7099999999998,134.0
76561197998533829,100.0,2641.93,223.0
76561197998557042,100.0,,
76561197998568725,100.0,,
76561197998655584,0.0,369.77,29.0
76561197998681137,100.0,,
76561197998718499,100.0,1259.11,90.0
76561197998761331,100.0,,
76561197998812220,100.0,396.52,40.0
76561197998873955,100.0,3381.8199999999997,291.0
76561197998876897,100.0,425.81,26.0
76561197998915965,100.0,,
76561197998939809,100.0,70.94,32.0
76561197998960814,50.0,2041.77,159.0
76561197999005150,100.0,1837.27,174.0
76561197999054744,100.0,341.81,55.0
76561197999075044,100.0,3592.24,148.0
76561197999136707,100.0,1424.9099999999999,104.0
76561197999140519,50.0,2902.49,171.0
76561197999174091,0.0,,
76561197999260941,50.0,3014.31,211.0
76561197999327663,100.0,1181.18,121.0
76561197999370899,100.0,,
76561197999426881,0.0,9431.49,756.0
76561197999483873,33.33333333333333,3434.75,287.0
76561197999539608,100.0,,
76561197999566657,100.0,1747.93,144.0
76561197999613236,100.0,3517.84,247.0
76561197999638720,100.0,4638.37,346.0
76561197999673239,100.0,284.8,43.0
76561197999719746,50.0,2808.64,313.0
76561197999753609,100.0,735.69,54.0
76561197999775723,100.0,1703.8,115.0
76561197999882687,100.0,943.4,104.0
76561197999886086,100.0,,
76561197999888744,100.0,1168.26,102.0
76561197999950218,0.0,1731.02,122.0
76561198000000222,100.0,616.42,148.0
76561198000121873,100.0,2254.65,165.0
76561198000167222,100.0,2550.16,227.0
76561198000550272,100.0,,
76561198000595834,0.0,1790.1299999999999,129.0
76561198000614468,100.0,601.69,62.0
76561198000627924,100.0,1134.75,201.0
76561198000628126,100.0,1275.34,129.0
76561198000691867,100.0,312.77,36.0
76561198000694266,0.0,1451.98,112.0
76561198000723558,100.0,512.65,48.0
76561198000733744,100.0,1549.21,163.0
76561198000791529,100.0,2272.22,199.0
76561198000889832,100.0,3031.42,273.0
76561198000966319,100.0,654.5,65.0
76561198001078133,100.0,1465.1299999999999,108.0
76561198001115538,100.0,650.59,58.0
76561198001160024,75.0,1328.0,136.0
76561198001296435,100.0,9133.72,675.0
76561198001346295,100.0,1141.2,110.0
76561198001398677,100.0,4530.5599999999995,341.0
76561198001508595,100.0,252.85,19.0
76561198001593974,100.0,1521.17,206.0
76561198001630399,0.0,1563.73,163.0
76561198001654709,100.0,2021.73,161.0
76561198001658920,75.0,,
76561198001688490,55.55555555555556,4771.37,452.0
76561198001699914,100.0,,
76561198001743414,100.0,4299.39,268.0
76561198001768083,100.0,289.84,29.0
76561198001836842,100.0,872.51,65.0
76561198001898634,100.0,743.4599999999999,94.0
76561198001917486,0.0,8103.88,605.0
76561198001963605,100.0,,
76561198002127153,100.0,1330.1399999999999,108.0
76561198002151678,80.0,1635.9099999999999,135.0
76561198002170343,100.0,710.7,50.0
76561198002196490,100.0,3635.71,379.0
76561198002210067,100.0,620.6,46.0
76561198002212023,0.0,2386.74,207.0
76561198002311337,0.0,,
76561198002469107,100.0,1330.99,124.0
76561198002513165,100.0,4725.13,390.0
76561198002527794,66.66666666666666,792.68,43.0
76561198002610796,66.66666666666666,1443.25,105.0
76561198002933766,100.0,443.84000000000003,40.0
76561198002996759,100.0,315.8,24.0
76561198003056556,50.0,5771.43,557.0
76561198003160177,100.0,253.79999999999998,43.0
76561198003189312,100.0,708.61,77.0
76561198003480679,100.0,2455.2,221.0
76561198003546877,100.0,2017.69,167.0
76561198003593278,50.0,,
76561198003607025,0.0,,
76561198003702006,100.0,1895.9,142.0
76561198003704820,66.66666666666666,327.82,28.0
76561198003735361,100.0,743.52,68.0
76561198003798869,100.0,,
76561198003811382,66.66666666666666,3691.43,294.0
76561198003855855,100.0,1116.81,142.0
76561198003900936,50.0,691.51,68.0
76561198004011791,83.33333333333334,,
76561198004054009,100.0,2108.79,153.0
76561198004058147,100.0,644.66,53.0
76561198004163464,100.0,,
76561198004166916,100.0,333.78999999999996,44.0
76561198004173845,100.0,54.97,7.0
76561198004200104,100.0,179.89,25.0
76561198004203858,100.0,2920.24,349.0
76561198004239988,83.33333333333334,640.66,62.0
76561198004245030,0.0,2241.7799999999997,142.0
76561198004280826,100.0,1856.02,120.0
76561198004448633,100.0,2014.58,187.0
76561198004622964,100.0,2102.92,240.0
76561198004624665,0.0,3228.96,273.0
76561198004638606,100.0,4826.66,381.0
76561198004669632,33.33333333333333,,
76561198004791440,100.0,996.44,74.0
76561198004853547,100.0,1637.09,143.0
76561198004901938,100.0,1174.48,100.0
76561198004924076,100.0,2236.71,159.0
76561198004924924,100.0,665.54,58.0
76561198005066500,100.0,1789.04,121.0
76561198005263965,0.0,,
76561198005307778,100.0,24.979999999999997,39.0
76561198005343510,100.0,,
76561198005477736,100.0,3727.19,223.0
76561198005517355,100.0,2239.48,170.0
76561198005551923,100.0,1104.29,91.0
76561198005576563,100.0,3130.12,214.0
76561198005594856,100.0,1978.95,136.0
76561198005615192,100.0,,
76561198005698927,100.0,2072.59,156.0
76561198005708745,100.0,1131.43,68.0
76561198005778772,100.0,1781.09,132.0
76561198005781441,100.0,432.68,53.0
76561198005820284,100.0,,
76561198005821848,90.0,,
76561198005918869,100.0,2128.0299999999997,179.0
76561198005999162,75.0,1893.77,162.0
76561198006016224,100.0,,
76561198006111583,100.0,6447.94,544.0
76561198006153077,100.0,3657.64,298.0
76561198006158702,0.0,,
76561198006225175,100.0,2866.22,265.0
76561198006310647,100.0,485.71999999999997,40.0
76561198006421406,100.0,1492.8999999999999,107.0
76561198006487501,100.0,539.63,61.0
76561198006491086,71.42857142857143,1696.23,87.0
76561198006527232,0.0,,
76561198006532480,100.0,859.43,71.0
76561198006537147,100.0,1224.33,102.0
76561198006537919,100.0,,
76561198006550034,0.0,2007.2,152.0
76561198006560154,100.0,1522.05,117.0
76561198006606435,100.0,1560.04,119.0
76561198006679831,0.0,,
76561198006889139,100.0,,
76561198006896411,25.0,1428.1499999999999,84.0
76561198006980747,100.0,69.98,12.0
76561198006994190,100.0,352.78999999999996,23.0
76561198007037255,100.0,1111.37,93.0
76561198007041072,75.0,2843.38,208.0
76561198007070577,100.0,909.3199999999999,97.0
76561198007161112,100.0,759.68,40.0
76561198007165405,0.0,3068.44,229.0
76561198007166637,100.0,,
76561198007208545,0.0,946.59,57.0
76561198007217051,100.0,2260.54,181.0
76561198007309128,66.66666666666666,,
76561198007317042,100.0,1090.39,104.0
76561198007338267,100.0,,
76561198007342405,66.66666666666666,2051.9,214.0
76561198007404119,100.0,1621.01,124.0
76561198007488623,100.0,2924.22,219.0
76561198007539695,0.0,11050.34,1044.0
76561198007570632,100.0,,
76561198007571248,100.0,1744.81,144.0
76561198007573338,100.0,668.51,59.0
76561198007575596,100.0,1008.38,92.0
76561198007584361,100.0,1634.1,138.0
76561198007587759,100.0,1693.06,126.0
76561198007758543,100.0,883.3199999999999,53.0
76561198007767871,100.0,771.5699999999999,58.0
76561198007799026,100.0,4737.43,383.0
76561198007860684,100.0,931.3199999999999,112.0
76561198007861522,100.0,1831.9199999999998,134.0
76561198007874509,100.0,1308.25,91.0
76561198007911436,100.0,1654.93,133.0
76561198007914001,100.0,589.72,40.0
76561198007988877,87.5,,
76561198007988939,100.0,697.67,41.0
76561198007991437,100.0,,
76561198008021472,100.0,2102.7999999999997,198.0
76561198008026450,100.0,6333.349999999999,569.0
76561198008026969,100.0,603.66,59.0
76561198008063702,100.0,1177.25,98.0
76561198008068264,88.88888888888889,2937.52,193.0
76561198008101478,50.0,1062.43,79.0
76561198008105343,100.0,4826.26,294.0
76561198008111776,50.0,1769.78,155.0
76561198008168334,0.0,1533.66,139.0
76561198008211473,100.0,1551.15,127.0
76561198008263039,0.0,,
76561198008267403,100.0,,
76561198008302183,100.0,2806.64,163.0
76561198008302763,66.66666666666666,2238.04,166.0
76561198008352835,66.66666666666666,1214.2,119.0
76561198008392437,100.0,807.69,47.0
76561198008426280,100.0,2117.7,191.0
76561198008532637,100.0,1075.48,63.0
76561198008551473,100.0,,
76561198008721949,100.0,2240.73,128.0
76561198008725628,100.0,1710.97,136.0
76561198008727561,100.0,49.96,8.0
76561198008758884,0.0,630.7,47.0
76561198008760866,0.0,520.72,39.0
76561198008793871,100.0,558.72,33.0
76561198008825050,100.0,2744.27,180.0
76561198008827809,100.0,8040.33,547.0
76561198008853610,100.0,,
76561198008895770,60.0,2578.56,163.0
76561198008896152,100.0,909.63,65.0
76561198008897631,100.0,1164.1299999999999,118.0
76561198008901482,100.0,5553.26,454.0
76561198008967901,100.0,1234.34,89.0
76561198008972209,100.0,,
76561198009000573,0.0,2234.63,206.0
76561198009001563,100.0,3350.85,245.0
76561198009002611,0.0,,
76561198009005804,100.0,1352.05,103.0
76561198009026821,100.0,2598.29,245.0
76561198009043396,100.0,358.75,61.0
76561198009053218,100.0,,
76561198009133922,66.66666666666666,,
76561198009171141,100.0,,
76561198009171558,100.0,1733.12,111.0
76561198009177886,100.0,2105.89,124.0
76561198009198597,100.0,,
76561198009225993,100.0,2043.82,175.0
76561198009239788,100.0,1286.21,101.0
76561198009389816,100.0,1194.25,104.0
76561198009401635,0.0,374.83,34.0
76561198009498722,0.0,1652.97,132.0
76561198009553196,100.0,3160.5099999999998,291.0
76561198009636321,0.0,229.88,19.0
76561198009649906,100.0,1357.69,98.0
76561198009674974,100.0,3105.24,205.0
76561198009729086,100.0,1654.17,120.0
76561198009729872,100.0,3646.67,297.0
76561198009846599,100.0,1801.07,120.0
76561198009855249,100.0,4.99,2.0
76561198009876209,0.0,14.98,8.0
76561198009887832,100.0,1095.34,84.0
76561198009892332,100.0,672.65,58.0
76561198009992783,50.0,1019.22,130.0
76561198010038495,100.0,239.82999999999998,29.0
76561198010211852,100.0,1225.77,144.0
76561198010280507,100.0,629.59,57.0
76561198010284350,0.0,4750.71,391.0
76561198010288624,75.0,,
76561198010336981,100.0,3717.7,259.0
76561198010339484,100.0,,
76561198010391123,66.66666666666666,1999.99,158.0
76561198010398875,100.0,1255.07,119.0
76561198010399847,100.0,1261.3,85.0
76561198010433036,100.0,621.56,60.0
76561198010436866,0.0,2082.72,157.0
76561198010443610,100.0,1340.22,102.0
76561198010465186,100.0,354.8,48.0
76561198010579748,100.0,1018.37,92.0
76561198010616979,100.0,1356.25,100.0
76561198010653835,57.14285714285714,1146.08,114.0
76561198010674657,50.0,,
76561198010698336,37.5,,
76561198010797312,100.0,368.71,34.0
76561198010803538,100.0,991.27,58.0
76561198010829979,100.0,1744.93,141.0
76561198010871424,100.0,2607.57,171.0
76561198010900889,71.42857142857143,,
76561198011004336,70.0,3790.83,345.0
76561198011068007,100.0,1562.99,158.0
76561198011128888,100.0,,
76561198011136920,100.0,3170.06,214.0
76561198011139135,100.0,1656.04,122.0
76561198011144513,100.0,,
76561198011214122,100.0,,
76561198011218089,100.0,5229.41,389.0
76561198011244140,100.0,2231.6,189.0
76561198011303077,0.0,2184.6,150.0
76561198011303167,50.0,1507.07,147.0
76561198011307447,100.0,1134.3799999999999,74.0
76561198011312704,100.0,669.67,40.0
76561198011369854,100.0,,
76561198011372068,66.66666666666666,2053.98,128.0
76561198011493875,80.0,1892.0,167.0
76561198011518463,0.0,1857.12,107.0
76561198011526765,100.0,,
76561198011579146,100.0,4900.37,355.0
76561198011652553,100.0,194.89,15.0
76561198011714432,0.0,2698.39,204.0
76561198011735059,100.0,2741.14,249.0
76561198011740444,100.0,524.67,43.0
76561198011740985,0.0,,
76561198011742990,100.0,,
76561198011766768,100.0,24.98,7.0
76561198011773496,0.0,4063.7,294.0
76561198011806334,100.0,,
76561198011832401,100.0,2991.02,301.0
76561198011923340,85.71428571428571,1016.16,96.0
76561198012014419,100.0,2132.27,201.0
76561198012040171,100.0,5040.15,413.0
76561198012047608,100.0,218.79999999999998,51.0
76561198012064862,75.0,,
76561198012074748,100.0,3127.33,311.0
76561198012074959,100.0,1688.9299999999998,129.0
76561198012110724,100.0,,
76561198012163816,100.0,649.68,43.0
76561198012189478,100.0,1772.03,138.0
76561198012189830,100.0,,
76561198012252740,100.0,2773.44,203.0
76561198012258242,100.0,,
76561198012334657,100.0,910.5699999999999,51.0
76561198012397577,75.0,,
76561198012424984,0.0,986.47,81.0
76561198012455565,100.0,3227.9,283.0
76561198012514677,100.0,666.42,65.0
76561198012546232,100.0,441.76,51.0
76561198012572074,100.0,498.66999999999996,76.0
76561198012607950,100.0,377.71,54.0
76561198012630014,100.0,1824.6999999999998,131.0
76561198012657818,100.0,3391.1,232.0
76561198012716020,100.0,2044.8,180.0
76561198012741239,100.0,979.47,74.0
76561198012798475,100.0,,
